Iteration	Posterior	Likelihood	Prior	is_irreverisible	rates[1]	rates[2]
42	-12.84445	-13.95398	1.109535	0	0.106458	0.192278
43	-16.20834	-11.89672	-4.311619	0	0.914836	0.192278
44	-14.46379	-11.82776	-2.636031	0	0.66498	0.192278
45	-12.76236	-12.23573	-0.5266261	0	0.350435	0.192278
46	-13.90513	-11.67311	-2.232027	0	0.350435	0.44658
47	-14.50124	-11.60963	-2.891604	0	0.350435	0.544934
48	-12.69264	-12.59517	-0.09747018	0	0.350435	0.128285
49	-13.55913	-11.74351	-1.815617	0	0.350435	0.384487
50	-13.60883	-11.69992	-1.908907	0	0.364346	0.384487
51	-13.60883	-11.69992	-1.908907	0	0.364346	0.384487
52	-13.40944	-11.92769	-1.481754	0	0.30065	0.384487
53	-12.67874	-13.27854	0.5998052	0	0.30065	0.0740942
54	-13.28343	-11.79205	-1.491384	0	0.383091	0.303482
55	-16.88833	-12.20454	-4.683782	0	1.00892	0.15369
56	-12.95192	-12.08939	-0.862533	0	0.392261	0.200541
57	-12.87713	-12.28662	-0.5905166	0	0.392261	0.159979
58	-13.37637	-13.75585	0.3794834	0	0.0994007	0.308197
59	-13.09512	-11.96028	-1.134841	0	0.32521	0.308197
60	-12.81788	-13.30824	0.4903615	0	0.32521	0.0658542
61	-13.24356	-13.7361	0.4925414	0	0.102794	0.287945
62	-13.07862	-11.93187	-1.146748	0	0.347238	0.287945
63	-12.75419	-12.92796	0.1737746	0	0.347238	0.0910346
64	-13.09269	-13.55581	0.4631172	0	0.347238	0.0478891
65	-13.62194	-11.73607	-1.885875	0	0.347238	0.39816
66	-12.71038	-12.33964	-0.3707462	0	0.347238	0.172231
67	-12.71038	-12.33964	-0.3707462	0	0.347238	0.172231
68	-12.69665	-12.38826	-0.3083937	0	0.347238	0.162933
69	-12.69665	-12.38826	-0.3083937	0	0.347238	0.162933
70	-13.14563	-11.89669	-1.24894	0	0.347238	0.303184
71	-12.48619	-12.98977	0.5035835	0	0.279211	0.109882
72	-13.38665	-12.94468	-0.441973	0	0.459414	0.0706757
73	-13.08613	-14.11115	1.02502	0	0.0918564	0.219482
74	-13.08613	-14.11115	1.02502	0	0.0918564	0.219482
75	-13.16479	-14.6821	1.517306	0	0.0759419	0.161989
76	-12.60234	-12.40177	-0.2005748	0	0.302979	0.191115
77	-12.60234	-12.40177	-0.2005748	0	0.302979	0.191115
78	-12.536	-12.81005	0.2740575	0	0.302979	0.12034
79	-13.5318	-15.18911	1.657313	0	0.0579038	0.15915
80	-14.85074	-17.51263	2.661889	0	0.0404788	0.026777
81	-13.05152	-15.08252	2.030998	0	0.0967008	0.0646306
82	-12.45444	-12.77586	0.3214207	0	0.229202	0.187054
83	-12.8313	-13.5075	0.6762057	0	0.12666	0.236692
84	-13.27485	-13.2969	0.02204676	0	0.12666	0.334237
85	-13.7213	-13.20507	-0.5162301	0	0.12666	0.414503
86	-13.7213	-13.20507	-0.5162301	0	0.12666	0.414503
87	-14.06055	-11.48034	-2.580209	0	0.434432	0.414503
88	-13.67886	-13.63152	-0.04733656	0	0.434432	0.0368118
89	-13.55729	-13.46527	-0.09201796	0	0.434432	0.0434745
90	-12.84835	-14.43597	1.587619	0	0.183972	0.0434745
91	-13.10532	-15.14121	2.035894	0	0.117127	0.0434745
92	-12.49594	-13.62308	1.127136	0	0.147733	0.148378
93	-13.36147	-12.99065	-0.3708197	0	0.147733	0.371747
94	-13.36147	-12.99065	-0.3708197	0	0.147733	0.371747
95	-13.98577	-14.07646	0.09068205	0	0.0789161	0.371747
96	-12.49177	-12.86536	0.3735891	0	0.205208	0.203269
97	-12.88656	-14.20952	1.322964	0	0.226035	0.040875
98	-12.88656	-14.20952	1.322964	0	0.226035	0.040875
99	-12.88656	-14.20952	1.322964	0	0.226035	0.040875
100	-12.42685	-13.36754	0.9406904	0	0.226035	0.097878
101	-13.40408	-13.79171	0.3876292	0	0.370862	0.0355212
102	-13.40408	-13.79171	0.3876292	0	0.370862	0.0355212
103	-13.3085	-11.79083	-1.51767	0	0.370862	0.319631
104	-13.38487	-11.75956	-1.625308	0	0.370862	0.335682
105	-12.79132	-12.6703	-0.1210179	0	0.199418	0.282813
106	-13.68416	-11.63443	-2.04973	0	0.487019	0.282813
107	-13.68416	-11.63443	-2.04973	0	0.487019	0.282813
108	-12.93854	-12.21095	-0.7275931	0	0.266964	0.305716
109	-12.93854	-12.21095	-0.7275931	0	0.266964	0.305716
110	-13.17155	-11.87829	-1.293267	0	0.351315	0.305716
111	-13.17155	-11.87829	-1.293267	0	0.351315	0.305716
112	-13.26507	-11.83689	-1.428185	0	0.351315	0.325834
113	-15.21146	-12.47731	-2.734148	0	0.770957	0.100932
114	-13.83665	-12.15885	-1.677798	0	0.238487	0.475883
115	-15.03254	-14.56362	-0.468918	0	0.0582245	0.475883
116	-14.37297	-13.65041	-0.7225643	0	0.0960471	0.475883
117	-12.94826	-14.13755	1.18929	0	0.0960471	0.190796
118	-12.88635	-13.18936	0.303011	0	0.144763	0.274239
119	-12.88635	-13.18936	0.303011	0	0.144763	0.274239
120	-12.88635	-13.18936	0.303011	0	0.144763	0.274239
121	-12.88635	-13.18936	0.303011	0	0.144763	0.274239
122	-12.85012	-13.2093	0.3591872	0	0.144763	0.265862
123	-12.52859	-13.98362	1.455035	0	0.144763	0.102454
124	-12.52859	-13.98362	1.455035	0	0.144763	0.102454
125	-12.56895	-14.11536	1.546409	0	0.144763	0.0888286
126	-12.50536	-13.67542	1.170058	0	0.144763	0.144948
127	-12.60815	-13.41734	0.8091902	0	0.144763	0.198759
128	-13.79641	-12.95901	-0.8373958	0	0.144763	0.444291
129	-13.79641	-12.95901	-0.8373958	0	0.144763	0.444291
130	-14.2889	-13.83732	-0.4515786	0	0.0872312	0.444291
131	-14.2889	-13.83732	-0.4515786	0	0.0872312	0.444291
132	-13.68354	-12.6227	-1.060842	0	0.178082	0.444291
133	-13.67273	-12.04199	-1.630742	0	0.263063	0.444291
134	-13.76404	-12.27372	-1.490317	0	0.221545	0.46487
135	-14.20783	-12.24286	-1.96497	0	0.221545	0.535648
136	-12.62471	-12.62053	-0.004181096	0	0.221545	0.243264
137	-14.85412	-12.23633	-2.617783	0	0.221545	0.632993
138	-16.67626	-10.97823	-5.698027	0	0.680857	0.632993
139	-14.80848	-11.49644	-3.312036	0	0.680857	0.277204
140	-12.57657	-12.4951	-0.08146714	0	0.311073	0.16526
141	-12.57657	-12.4951	-0.08146714	0	0.311073	0.16526
142	-12.87859	-12.10785	-0.7707405	0	0.311073	0.268041
143	-12.86435	-13.21614	0.3517901	0	0.143686	0.268041
144	-14.84069	-13.83844	-1.002251	0	0.0858789	0.527757
145	-13.16499	-14.2295	1.064514	0	0.0858789	0.21957
146	-13.01277	-14.46384	1.451071	0	0.0858789	0.161929
147	-13.46739	-12.7635	-0.7038939	0	0.487228	0.0819185
148	-13.46739	-12.7635	-0.7038939	0	0.487228	0.0819185
149	-12.6863	-14.39445	1.70816	0	0.127553	0.0819185
150	-12.51364	-12.74912	0.2354829	0	0.218169	0.210901
151	-12.51364	-12.74912	0.2354829	0	0.218169	0.210901
152	-13.86651	-12.28706	-1.579454	0	0.218169	0.481537
153	-12.76712	-12.54888	-0.2182388	0	0.218169	0.278558
154	-13.4629	-12.33624	-1.126656	0	0.218169	0.414018
155	-13.48433	-12.33276	-1.151574	0	0.218169	0.417733
156	-15.57963	-12.28781	-3.291825	0	0.218169	0.736878
157	-16.49213	-12.35618	-4.135947	0	0.218169	0.86275
158	-16.49213	-12.35618	-4.135947	0	0.218169	0.86275
159	-13.58727	-12.31756	-1.269708	0	0.218169	0.435349
160	-12.57572	-13.77685	1.201122	0	0.218169	0.0669095
161	-12.5755	-13.29098	0.7154818	0	0.155469	0.202026
162	-12.51564	-12.59433	0.07869519	0	0.250424	0.202026
163	-13.12357	-12.73322	-0.3903466	0	0.177421	0.344971
164	-13.08977	-12.53185	-0.5579132	0	0.202408	0.344971
165	-13.08977	-12.53185	-0.5579132	0	0.202408	0.344971
166	-13.1192	-12.5776	-0.5415965	0	0.438712	0.106234
167	-13.1192	-12.5776	-0.5415965	0	0.438712	0.106234
168	-13.30076	-13.0172	-0.2835591	0	0.438712	0.0677564
169	-13.30377	-11.82231	-1.481462	0	0.438712	0.246382
170	-12.47949	-13.81235	1.332853	0	0.152784	0.112651
171	-13.1822	-12.49758	-0.6846168	0	0.453621	0.112651
172	-12.99594	-14.77883	1.782884	0	0.0856777	0.112651
173	-13.62823	-11.62226	-2.005967	0	0.417379	0.345927
174	-13.98869	-11.51796	-2.470724	0	0.417379	0.415229
175	-12.98342	-12.29315	-0.6902646	0	0.417379	0.149735
176	-13.01355	-12.14897	-0.8645796	0	0.417379	0.175728
177	-13.72604	-11.58845	-2.137589	0	0.417379	0.365553
178	-13.60674	-11.6304	-1.976338	0	0.417379	0.341508
179	-13.60674	-11.6304	-1.976338	0	0.417379	0.341508
180	-13.60674	-11.6304	-1.976338	0	0.417379	0.341508
181	-12.99222	-14.32343	1.33121	0	0.0894894	0.176191
182	-13.60804	-15.9088	2.300758	0	0.0894894	0.0316166
183	-13.60804	-15.9088	2.300758	0	0.0894894	0.0316166
184	-12.49535	-13.88789	1.392536	0	0.168158	0.0883784
185	-13.21584	-12.79888	-0.4169587	0	0.168158	0.358202
186	-13.0479	-12.84727	-0.2006323	0	0.168158	0.325945
187	-13.16407	-12.29038	-0.8736878	0	0.235528	0.358937
188	-13.16407	-12.29038	-0.8736878	0	0.235528	0.358937
189	-13.16407	-12.29038	-0.8736878	0	0.235528	0.358937
190	-13.9358	-14.12109	0.1852855	0	0.0776185	0.358937
191	-14.29842	-12.73209	-1.566326	0	0.620319	0.0774292
192	-12.42212	-12.9419	0.5197802	0	0.257702	0.128976
193	-13.83257	-12.27841	-1.55416	0	0.571182	0.124752
194	-13.98368	-11.69367	-2.290009	0	0.571182	0.234479
195	-13.98368	-11.69367	-2.290009	0	0.571182	0.234479
196	-14.10109	-11.5779	-2.523186	0	0.571182	0.269249
197	-14.50683	-11.35324	-3.153583	0	0.571182	0.363251
198	-16.44919	-12.22334	-4.225856	0	0.23657	0.857756
199	-12.98298	-12.34161	-0.6413724	0	0.23657	0.323253
200	-12.44634	-13.33775	0.891412	0	0.23657	0.0946914
201	-12.71065	-12.47383	-0.2368261	0	0.23657	0.262929
202	-12.71065	-12.47383	-0.2368261	0	0.23657	0.262929
203	-12.71729	-12.46957	-0.2477189	0	0.23657	0.264554
204	-13.00121	-14.28983	1.288623	0	0.23657	0.035461
205	-13.25627	-14.61073	1.354459	0	0.23657	0.0256439
206	-13.25627	-14.61073	1.354459	0	0.23657	0.0256439
207	-13.34004	-15.21227	1.872228	0	0.160784	0.0242221
208	-12.87014	-14.60301	1.732869	0	0.160784	0.0450027
209	-12.45991	-13.4437	0.9837893	0	0.160784	0.156702
210	-12.5337	-13.89021	1.356516	0	0.137702	0.124205
211	-12.86473	-12.09859	-0.7661352	0	0.323652	0.254776
212	-12.39752	-13.09375	0.6962393	0	0.238498	0.121867
213	-12.39752	-13.09375	0.6962393	0	0.238498	0.121867
214	-12.43265	-13.27433	0.8416842	0	0.238498	0.100179
215	-14.52703	-12.12409	-2.402945	0	0.238498	0.584004
216	-12.41452	-12.8443	0.4297811	0	0.238498	0.1616
217	-12.41452	-12.8443	0.4297811	0	0.238498	0.1616
218	-14.12486	-11.96466	-2.160204	0	0.269493	0.516812
219	-12.67386	-13.55223	0.8783666	0	0.269493	0.063714
220	-12.44717	-12.91799	0.4708168	0	0.269493	0.124486
221	-12.55489	-13.9846	1.42971	0	0.17829	0.0727031
222	-14.85657	-12.57976	-2.276813	0	0.17829	0.625404
223	-14.85657	-12.57976	-2.276813	0	0.17829	0.625404
224	-15.32922	-11.34311	-3.986107	0	0.433172	0.625404
225	-13.91904	-11.51722	-2.401823	0	0.433172	0.389162
226	-12.53879	-13.83787	1.299085	0	0.198418	0.0720536
227	-12.57033	-13.89953	1.329201	0	0.198418	0.0675627
228	-12.48436	-13.71933	1.234967	0	0.198418	0.0816145
229	-14.39821	-12.40749	-1.990729	0	0.198418	0.562616
230	-14.39821	-12.40749	-1.990729	0	0.198418	0.562616
231	-13.41469	-12.48857	-0.9261195	0	0.198418	0.403866
232	-13.90348	-12.42961	-1.47387	0	0.198418	0.485544
233	-13.90348	-12.42961	-1.47387	0	0.198418	0.485544
234	-12.46332	-12.96159	0.4982789	0	0.198418	0.191466
235	-12.88262	-14.02537	1.14275	0	0.102317	0.191466
236	-14.34551	-13.53585	-0.8096619	0	0.102317	0.482601
237	-13.01336	-13.88372	0.8703545	0	0.102317	0.232085
238	-13.01336	-13.88372	0.8703545	0	0.102317	0.232085
239	-13.70458	-14.86416	1.159579	0	0.059189	0.232085
240	-12.73704	-13.35236	0.615316	0	0.140347	0.232085
241	-13.16705	-13.13458	-0.0324667	0	0.140347	0.328679
242	-13.22221	-11.88584	-1.33637	0	0.334779	0.328679
243	-13.22221	-11.88584	-1.33637	0	0.334779	0.328679
244	-17.78593	-11.71261	-6.073319	0	1.1016	0.268211
245	-12.42665	-12.93786	0.5112152	0	0.210627	0.177328
246	-13.51131	-15.08742	1.576106	0	0.210627	0.0185358
247	-12.49623	-13.66765	1.171421	0	0.210627	0.0788806
248	-12.41988	-12.95388	0.5339927	0	0.210627	0.173931
249	-12.41988	-12.95388	0.5339927	0	0.210627	0.173931
250	-12.52687	-13.73368	1.206811	0	0.210627	0.0736034
251	-13.76604	-16.02863	2.262584	0	0.0531949	0.0736034
252	-12.60442	-14.18255	1.578128	0	0.155258	0.0736034
253	-12.46767	-13.76545	1.297776	0	0.155258	0.115408
254	-12.59357	-12.41045	-0.1831217	0	0.290095	0.201396
255	-12.59357	-12.41045	-0.1831217	0	0.290095	0.201396
256	-12.54792	-13.07221	0.5242861	0	0.290095	0.0959106
257	-12.64424	-12.34399	-0.3002497	0	0.290095	0.218862
258	-15.78852	-11.92262	-3.865899	0	0.859346	0.181305
259	-16.27476	-11.32649	-4.948268	0	0.859346	0.342703
260	-14.41829	-11.69184	-2.726448	0	0.646571	0.22417
261	-14.31256	-12.2704	-2.042164	0	0.646571	0.122133
262	-12.64916	-14.24713	1.597972	0	0.122183	0.103719
263	-12.6647	-14.30631	1.641611	0	0.122183	0.0972122
264	-12.64966	-14.24926	1.599598	0	0.122183	0.103477
265	-15.06267	-12.05067	-3.011998	0	0.760041	0.15328
266	-15.22311	-11.4183	-3.804811	0	0.730221	0.301321
267	-14.7663	-12.09745	-2.668852	0	0.717058	0.145094
268	-15.10897	-12.10732	-3.001649	0	0.766683	0.145094
269	-13.97036	-12.11907	-1.851288	0	0.595146	0.145094
270	-14.33703	-13.09293	-1.244097	0	0.595146	0.0545527
271	-13.43992	-11.92064	-1.519281	0	0.492678	0.198055
272	-13.90587	-13.43665	-0.4692177	0	0.492678	0.0414744
273	-14.52653	-11.33038	-3.196152	0	0.492678	0.448103
274	-14.58211	-11.31977	-3.262341	0	0.492678	0.457973
275	-14.04918	-11.4601	-2.589086	0	0.492678	0.35758
276	-13.40229	-12.48853	-0.9137541	0	0.492678	0.107762
277	-13.32288	-12.50606	-0.8168132	0	0.478223	0.107762
278	-15.18431	-11.26262	-3.921692	0	0.478223	0.570747
279	-14.37945	-11.60369	-2.775759	0	0.3551	0.522994
280	-13.91228	-11.65915	-2.253127	0	0.3551	0.445062
281	-14.06123	-12.52548	-1.535749	0	0.18555	0.507639
282	-14.06123	-12.52548	-1.535749	0	0.18555	0.507639
283	-12.54733	-13.93088	1.383551	0	0.18555	0.0723258
284	-13.55444	-13.55858	0.004141006	0	0.106724	0.356844
285	-12.61001	-12.63429	0.02427799	0	0.328192	0.132373
286	-12.61046	-12.57645	-0.03400754	0	0.328192	0.141064
287	-14.11997	-12.03793	-2.082038	0	0.618416	0.156233
288	-14.58208	-11.41084	-3.171231	0	0.618416	0.318649
289	-13.3318	-13.32667	-0.005130889	0	0.413113	0.0518373
290	-14.89077	-11.41036	-3.480404	0	0.413113	0.570055
291	-15.07633	-11.4008	-3.675535	0	0.413113	0.599152
292	-15.07633	-11.4008	-3.675535	0	0.413113	0.599152
293	-12.3819	-13.29155	0.9096581	0	0.208932	0.119609
294	-12.3819	-13.29155	0.9096581	0	0.208932	0.119609
295	-12.49858	-13.83049	1.33191	0	0.145968	0.119609
296	-12.84344	-14.63788	1.79444	0	0.145968	0.0506383
297	-12.78028	-14.53763	1.757355	0	0.145968	0.0561683
298	-13.08284	-11.91628	-1.166559	0	0.363869	0.274268
299	-13.11051	-13.43677	0.3262583	0	0.363869	0.0516656
300	-14.87928	-13.34113	-1.538149	0	0.651234	0.0423133
301	-14.56439	-11.5541	-3.010292	0	0.651234	0.261833
302	-14.56439	-11.5541	-3.010292	0	0.651234	0.261833
303	-12.92401	-12.89906	-0.02495884	0	0.382513	0.0853939
304	-12.79754	-12.15413	-0.6434089	0	0.329961	0.230166
305	-14.40447	-13.5645	-0.8399697	0	0.100551	0.488886
306	-14.21878	-13.57633	-0.6424491	0	0.100551	0.459433
307	-13.74565	-12.46454	-1.281105	0	0.195785	0.459433
308	-12.47177	-13.40777	0.9360033	0	0.160496	0.164116
309	-14.15265	-11.98933	-2.163326	0	0.622655	0.164116
310	-12.41979	-13.19272	0.7729325	0	0.184813	0.164116
311	-12.94517	-12.72449	-0.2206789	0	0.184813	0.312279
312	-13.69367	-14.19331	0.499641	0	0.0774018	0.312279
313	-13.15022	-15.09448	1.944264	0	0.0774018	0.096863
314	-14.73783	-11.83752	-2.90031	0	0.707237	0.18943
315	-14.08856	-12.86199	-1.226572	0	0.578027	0.0690587
316	-13.8856	-11.96232	-1.923283	0	0.578027	0.172949
317	-13.3632	-14.61365	1.250444	0	0.0710124	0.206712
318	-13.02238	-14.121	1.098619	0	0.0936518	0.206712
319	-12.98481	-14.16898	1.184168	0	0.0936518	0.193955
320	-12.6359	-12.35519	-0.280713	0	0.312088	0.193955
321	-12.6359	-12.35519	-0.280713	0	0.312088	0.193955
322	-12.6359	-12.35519	-0.280713	0	0.312088	0.193955
323	-12.41154	-13.53972	1.128175	0	0.175057	0.120899
324	-12.38094	-13.26237	0.8814269	0	0.211851	0.120899
325	-12.38094	-13.26237	0.8814269	0	0.211851	0.120899
326	-13.36771	-12.3799	-0.9878021	0	0.490582	0.120899
327	-14.51547	-11.33395	-3.181514	0	0.490582	0.448016
328	-14.51547	-11.33395	-3.181514	0	0.490582	0.448016
329	-13.81718	-11.80473	-2.012449	0	0.55463	0.209642
330	-13.76793	-12.45583	-1.312094	0	0.55463	0.105208
331	-13.37534	-15.45468	2.079333	0	0.0667379	0.087386
332	-12.46066	-13.49473	1.034074	0	0.222602	0.087386
333	-12.44389	-13.44845	1.004563	0	0.222602	0.0917866
334	-13.01524	-12.02217	-0.9930701	0	0.398981	0.213286
335	-12.52406	-12.69021	0.1661515	0	0.226123	0.213286
336	-12.58418	-13.16963	0.5854491	0	0.163599	0.213286
337	-12.58418	-13.16963	0.5854491	0	0.163599	0.213286
338	-12.43891	-13.48836	1.049446	0	0.163599	0.144097
339	-13.37693	-12.16951	-1.207414	0	0.248153	0.396076
340	-13.73183	-13.44162	-0.2902075	0	0.111383	0.396076
341	-14.16011	-13.39317	-0.766936	0	0.111383	0.467164
342	-12.72684	-14.38275	1.655913	0	0.111383	0.105879
343	-12.52133	-13.05323	0.5319015	0	0.180025	0.204845
344	-12.59926	-13.47632	0.877063	0	0.142193	0.191208
345	-12.73519	-13.32527	0.5900807	0	0.142193	0.234002
346	-13.07551	-12.58991	-0.4856056	0	0.19552	0.341077
347	-15.75857	-11.84132	-3.91725	0	0.294499	0.753809
348	-15.72299	-11.95849	-3.764495	0	0.271721	0.753809
349	-15.85465	-11.6563	-4.198349	0	0.336415	0.753809
350	-13.79014	-11.62336	-2.166772	0	0.380602	0.406682
351	-13.08467	-12.03657	-1.048095	0	0.423228	0.197244
352	-12.68651	-12.29368	-0.3928273	0	0.325518	0.197244
353	-12.65444	-12.93469	0.2802412	0	0.325518	0.0968787
354	-12.65444	-12.93469	0.2802412	0	0.325518	0.0968787
355	-13.92538	-11.50707	-2.418312	0	0.488238	0.336555
356	-13.22393	-12.24387	-0.9800575	0	0.240928	0.369399
357	-12.39733	-13.04005	0.6427241	0	0.240928	0.127417
358	-12.43679	-13.26508	0.8282905	0	0.240928	0.0997461
359	-12.64811	-13.73746	1.089343	0	0.240928	0.0608191
360	-13.02127	-14.28516	1.263886	0	0.240928	0.034792
361	-12.99727	-14.54118	1.54391	0	0.199172	0.034792
362	-12.39468	-13.42791	1.033231	0	0.199172	0.110942
363	-12.38001	-13.23697	0.8569601	0	0.199172	0.137227
364	-13.33242	-15.0854	1.752979	0	0.0655614	0.137227
365	-12.78838	-14.29281	1.504427	0	0.102624	0.137227
366	-12.80018	-14.48699	1.686814	0	0.102624	0.11003
367	-12.80018	-14.48699	1.686814	0	0.102624	0.11003
368	-12.80018	-14.48699	1.686814	0	0.102624	0.11003
369	-13.42847	-13.89736	0.4688849	0	0.092299	0.301968
370	-12.59012	-13.14468	0.5545658	0	0.165076	0.216414
371	-12.893	-14.61179	1.718787	0	0.165076	0.0428106
372	-12.48332	-13.85938	1.376058	0	0.165076	0.0939169
373	-12.48332	-13.85938	1.376058	0	0.165076	0.0939169
374	-12.72872	-14.36436	1.635636	0	0.165076	0.0552097
375	-12.97923	-14.7309	1.751667	0	0.165076	0.0379078
376	-12.85185	-12.62147	-0.2303807	0	0.385216	0.113322
377	-12.89995	-12.79746	-0.1024904	0	0.385216	0.094252
378	-13.69649	-14.04767	0.351181	0	0.385216	0.0266025
379	-13.67366	-14.01979	0.3461328	0	0.385216	0.0273553
380	-13.05921	-13.14745	0.08823361	0	0.385216	0.0658121
381	-13.20111	-11.83723	-1.363879	0	0.385216	0.282345
382	-13.28083	-11.79227	-1.488562	0	0.385216	0.300937
383	-12.97417	-12.10449	-0.8696756	0	0.401866	0.192001
384	-12.97417	-12.10449	-0.8696756	0	0.401866	0.192001
385	-13.05348	-12.95176	-0.1017246	0	0.401866	0.0774878
386	-13.09308	-13.03239	-0.06068455	0	0.401866	0.0713681
387	-12.89071	-12.53733	-0.3533759	0	0.211188	0.305691
388	-13.26369	-12.06278	-1.20091	0	0.467779	0.17548
389	-12.47908	-13.30623	0.8271451	0	0.165364	0.17548
390	-12.41133	-13.34093	0.9296052	0	0.177379	0.148188
391	-13.4357	-12.04612	-1.389585	0	0.270405	0.400989
392	-13.69365	-13.31616	-0.377491	0	0.119486	0.400989
393	-12.64314	-14.10229	1.459157	0	0.119486	0.127116
394	-15.45853	-11.13455	-4.323975	0	0.582156	0.526801
395	-13.9171	-12.36501	-1.552094	0	0.582156	0.113471
396	-14.31893	-11.75198	-2.566952	0	0.636393	0.210564
397	-15.86345	-11.07008	-4.793363	0	0.636393	0.542557
398	-14.25941	-12.35247	-1.90694	0	0.205982	0.542557
399	-14.34868	-11.80391	-2.544771	0	0.301093	0.542557
400	-14.35481	-12.75588	-1.598931	0	0.160053	0.542557
401	-13.47813	-12.75822	-0.719902	0	0.16689	0.404644
402	-13.44128	-12.61619	-0.8250953	0	0.182576	0.404644
403	-13.5851	-11.80839	-1.776713	0	0.324477	0.404644
404	-12.64291	-12.37794	-0.2649692	0	0.324477	0.179219
405	-15.5545	-11.44078	-4.113719	0	0.395333	0.682272
406	-15.5545	-11.44078	-4.113719	0	0.395333	0.682272
407	-12.66334	-12.43258	-0.2307538	0	0.339413	0.159181
408	-12.64959	-12.55861	-0.09097188	0	0.339413	0.138338
409	-12.64959	-12.55861	-0.09097188	0	0.339413	0.138338
410	-12.64959	-12.55861	-0.09097188	0	0.339413	0.138338
411	-13.23502	-11.87111	-1.363909	0	0.339413	0.328152
412	-12.65466	-12.66596	0.01130218	0	0.339413	0.123087
413	-12.66872	-12.75565	0.08693714	0	0.339413	0.111809
414	-12.66872	-12.75565	0.08693714	0	0.339413	0.111809
415	-12.74108	-12.23642	-0.5046548	0	0.339413	0.200024
416	-13.03716	-11.96518	-1.071986	0	0.339413	0.284622
417	-12.74361	-13.00087	0.2572608	0	0.339413	0.0864106
418	-14.46148	-11.50797	-2.953511	0	0.386676	0.517924
419	-13.05971	-11.9432	-1.116518	0	0.386676	0.243999
420	-13.05971	-11.9432	-1.116518	0	0.386676	0.243999
421	-12.83202	-13.42968	0.5976537	0	0.131066	0.243999
422	-16.50333	-13.19497	-3.308366	0	0.131066	0.826448
423	-14.63028	-11.31231	-3.317974	0	0.574195	0.384752
424	-14.72846	-11.28158	-3.446886	0	0.574195	0.403975
425	-13.74876	-11.64655	-2.102208	0	0.373682	0.403975
426	-13.15784	-11.86579	-1.29205	0	0.373682	0.283167
427	-13.0325	-13.40432	0.3718192	0	0.125573	0.283167
428	-13.04646	-13.43209	0.3856249	0	0.123515	0.283167
429	-12.74359	-13.65458	0.910985	0	0.123515	0.204828
430	-15.73274	-14.16889	-1.56385	0	0.0720375	0.625342
